formula,id,band_gap,formation_energy,energy_above_hull
Ba7Fe6(OF16)2,mp-821363,0.8217000000000001,-3.1455323977659577,0.11018407659574336
Fe2BiSbO7,mp-1224738,0.0,-1.469070147045455,0.31307321681818845
Si4MoH36C12(NO)2,mp-1195132,3.6819,-0.3306976930701762,0.14348889500208983
NdZn(BO2)5,mp-15519,4.9183,-2.9181074666666653,0.006188874448522341
La2SnS5,mp-12170,0.0,-1.8388573678124995,0.0
Li3MnCoO5,mp-1174413,0.0,-1.7438962700431033,0.2602839174999989
Ba3Ho2Cu2PtO10,mp-558231,0.0,-2.512123869722222,0.025942222152788297
MgMnGaS4,mp-1247224,0.0,-1.04449652434729,0.09561019571428364
Cr3O4,mp-1310867,1.4759999999999995,-2.152280957857143,0.09915345976190437
Dy2CuTe5Br2O13,mp-559681,0.0,-1.9913757225724629,0.010463379347828372
Ba2GdMoO6,mp-1079839,0.9083000000000001,-3.0379993914999988,0.0
Li7Mn4CoO12,mp-1640232,0.0,-2.0377075141690604,0.06118993072915835
CuGe2N3,mp-1246877,0.6942999999999993,-0.05419945000000107,0.0955946588888903
Sr7PrFe4(MoO6)4,mp-821906,0.0,-1.150069095041666,1.4167846555937533
HfCrSi2,mp-1204660,0.0,-0.5670518572916651,0.0
Rb2MnF6,mp-558133,3.2312999999999996,-2.9037224331034475,0.0
SrTaNO2,mp-755441,0.9817999999999998,-2.7425755574666666,0.006096150000001188
DyCuS2,mp-554120,1.6324,-1.59252975578125,0.0005574999999993224
CsHfMg14,mp-1026586,0.0,0.25907468252155197,0.25907468252155197
ErSiPd,mp-1225473,0.0,-0.9478900766666657,0.06368595791666554
ZrZn16,mp-1016109,0.0,-0.0863209914705896,0.01426924735294044
LiVP2O7,mp-26727,2.0882,-2.6874158391017304,0.02819977795454154
Eu3InO,mp-1069296,0.0,-1.4521859038333331,0.0
Ag(NO2)3,mp-732005,0.1241000000000001,-0.09298951441666645,0.5533192849999953
Li3Co2O5,mp-1173982,0.30580000000000007,-1.6666148702499997,0.0957274719999992
ErMn3(FeSn2)3,mp-1225598,0.0,-0.11741230259946943,0.022597956634617056
Mg3H43C12O12F,mp-1202086,4.467,-0.7630435250880285,0.15549646732394962
Ti7(Fe3O8)3,mp-757103,1.1070000000000002,-2.228078603833333,0.3712248783749974
K2ScInI6,mp-1112016,1.9864,-1.3714899576166666,0.046755988999999776
ErSnRh2,mp-862931,0.0,-0.8253240662500003,0.0
MgCr3(SO4)6,mp-2216844,0.09489999999999998,-1.9610549082352933,0.0739306585661712
Tm4MgTi2O10,mp-2229013,0.0,-3.5196921950980413,0.2224695550000071
LiNiAsO4,mp-22243,0.0,-1.811565513690476,0.003198959523806444
LiCuBO3,mp-776378,0.0,-2.023502790277777,0.12604719097221828
Co17Se20,mp-685129,0.0,-0.2745662925112596,0.056337090090091024
Na4Eu(SiTe3)2,mp-1221196,0.5257999999999998,-0.9646496454244032,0.0
Dy3Mg,mp-1225309,0.0,-0.0033040574999976258,0.026134236666667476
Ba10LiW7O30,mp-772977,1.4584000000000006,-2.70790949142361,0.06193243757811295
ZnFe2(AsO7)2,mp-1196363,0.0,-0.8384883039473683,0.4290593053069722
Ce3PI3,mp-1213898,0.0,-1.450048806377546,0.0
NiF3,mp-1180654,1.7607000000000002,-1.844640146875001,0.07580200124999958
LiSi3,mp-975321,0.0,0.22342531541666677,0.31058448273809525
K2ZnF4,mp-9583,4.3016000000000005,-2.8560153146428573,0.0
LaMgTl,mp-11985,0.0,-0.361751663333337,0.0
Lu4(B2O5)3,mp-771772,5.5478000000000005,-3.3796528725666666,0.0392940713500014
La2Mn3ZnO9,mp-1223644,0.0,-2.5648770290862064,0.21203545042223126
MgTi2Mn2O6,mp-2217582,0.0,-2.6365333202298857,0.23272915291536123
Hf2N2O,mp-754837,2.436,-2.4597149159999985,0.07296593925000039
Li3(CoS2)4,mp-767412,0.0,-0.7511704468333297,0.05325609099999973
SmB7H7O17,mp-1219420,0.12170000000000003,-2.1941935201692706,0.11450989538410106
CrPO4F,mp-770697,0.0,-2.4615925979846938,0.039145594404762285
Zr6FeSe2,mp-1207433,0.0,-0.7842527649652785,0.0
NbOF3,mp-1094112,4.2198,-3.0861826379999995,0.20720326999999994
Tb2Co3Ni,mp-1217693,0.0,-0.2341364138888918,0.004905761944442588
LaY(SO4)3,mp-2713819,4.6639,-2.6446148919117647,0.0035155192401958857
Mn6O5F7,mp-775188,0.0,-2.413909624588123,0.07580812918980406
KO2,mp-1180742,0.0,-0.9504475374166663,0.026877493333333113
LiV2(PO4)3,mp-776244,0.002000000000000224,-2.633339140820106,0.018778697916652654
Mg2ZnAg,mp-1095790,0.005600000000000049,1.014629419583334,1.1829657736500003
LaDyTl2,mp-1184989,0.0,-0.37559363583333916,0.0
FeOF,mp-755772,0.1733,-1.4930013670833329,0.6319716214351869
LiMnPO4,mp-25971,3.2613000000000003,-2.5809037887010313,0.050066248928565926
Ta2Zn4O9,mp-780506,3.1432,-2.2838165444777814,0.05630789483333132
Mo(HO2)2,mp-626555,2.5418,-1.5665089296428576,0.07940044160714432
Hg3Sb,mp-1184651,0.0,0.11722751375000229,0.11722751375000229
LiSn4Rh,mp-16648,0.0,-0.3563116297222197,0.0
Li3V3P8O29,mp-759003,1.1878,-2.5158235508056483,0.05323091965116866
MgFe2O5,mp-1043236,0.0,-1.6199162059374999,0.27232238093750016
KCN,mp-1180837,0.05549999999999988,0.4627106300833326,0.9691488054166664
ErBiRh,mp-1205914,0.0,-0.7493651744444476,0.0
KErP4(H2O9)2,mp-1049199,0.1007,-1.9753990552079077,0.19716110760713157
BeCrO4,mp-770887,2.1140999999999996,-2.057546305416666,0.01255179683333374
NaTi(SiO3)2,mp-6465,0.0,-3.0990933489712646,0.013446209238095364
Rb3Cr,mp-1186842,0.0,0.708880636875,0.708880636875
RbLiMg14O15,mp-1035479,1.2721,-2.7010951588172043,0.19615773616935162
K3Co(CN)6,mp-6219,4.1716,-0.29067635729687513,0.06699869308593787
SrLaI5,mp-755705,2.0815,-1.8952696571428578,0.027695112499997787
Hf6PbO18,mp-675600,0.0,-2.523284737399999,0.41295342099999743
U2Co3CuGe4,mp-1216993,0.0,-0.26512412799999796,0.04169335171428745
NaCaAlH2OF6,mp-722997,6.6350999999999996,-3.17149340928161,0.022064897013887474
Li2VF6,mp-861590,1.9566,-3.062877860185185,0.08822215333333361
ScMnCr,mp-1219323,0.0,-0.03642218482758608,0.04793286750000014
ZnOF,mp-1215626,0.0,-1.5216793864583333,0.309017370208335
KMn2P2HO9,mp-1193430,0.7007000000000001,-2.3774305297431853,0.0
Ta2Be2O5,mp-979416,0.0,-1.97009539912963,0.9619414859037025
Li2FeCl4,mp-1222745,0.26670000000000016,-1.6824701009523808,0.032550740000000467
K4CO4,mp-545387,2.3359,-1.532246906277777,0.28385881027777504
SrBiBrO2,mp-552234,3.1643,-2.362064575,0.0
Er5Si4,mp-568446,0.0,-0.8151093176851892,0.023615374444446502
PrP2H2CO6,mp-1190971,0.020199999999999996,-2.141813255496031,0.23483338136011156
Ce(Mo3Se4)2,mp-675769,0.2967000000000004,-0.970558108583333,0.02415857087499962
Ce4YO9,mp-773102,0.0,-3.7757616859821246,0.031004013169621203
Lu5Ni19B6,mp-8531,0.0,-0.504891716277777,0.01670645267328652
Rb2Ca2(SO4)3,mp-558752,5.3971,-2.5309564984210517,0.0
MgV8Zn4O16,mp-1233918,0.2871000000000006,-2.146606855689656,0.19837947747126528
Eu,mp-1077457,0.0,0.08845976166666485,0.08845976166666247
Ca3SiO,mp-1183521,0.0699999999999994,-1.6357092769999995,0.00025532200000100147
Ti(AlBr4)2,mp-541826,0.0,-1.3507548753030287,0.0234076193371191
BaNdMgMn2O6,mp-2217652,0.0,-2.6855635966692786,0.12017813818177547
O2,mp-723285,1.4592,0.005575011250000372,0.005575011250000372
HRu6C16NO16,mp-707833,2.0175,-0.8375812411562507,0.24884432513541377
AlFe3F15,mp-1262698,0.0,-2.3015511846052625,0.21842139517544812
HfSiGe(SO6)2,mp-2713402,2.0599999999999996,-2.4236791934313726,0.044795714852949864
AlSb,mp-1018100,0.9179000000000004,-0.24409026249999854,0.008885222500001788
ZrScMnNi3,mp-1215226,0.0,-0.389696530488506,0.03200524562500373
Mn3(O2F)2,mp-1301507,0.0,-2.097431921532566,0.10511798592591326
Li4Cr3Ni(PO4)4,mp-757193,1.1917,-2.5098973243537404,0.04156365366071402
LiBi2As2(PbO5)2,mp-1236484,0.0,-1.656599310784313,0.13148467563970545
Rb5Re3S7,mp-676329,1.6469999999999998,-1.1013578578333323,0.0
MnAlPH4O7,mp-1211169,3.6275,-2.051198981433849,0.14540887692460647
Na4AlInSi(PO6)2,mp-2714470,3.4644999999999997,-2.6879226412604575,0.056795971964286984
KLiCO3,mp-562137,4.5495,-2.187607085930555,0.0
MgTa,mp-978258,0.0,0.3488492813333339,0.3488492813333339
Cs2MgFe(CN)6,mp-7331,4.1775,-0.4591070318318975,0.0
Tm4MgTi2O10,mp-2229217,0.0,-3.5589666321568645,0.18319511794118526
Li34Sb8S7,mp-767765,0.0,-0.9452750734863936,0.0795727227891172
Li5B4,mp-27658,0.0,0.4534165099999999,0.6531392318518519
K4CO4,mp-545630,1.9637000000000002,-1.5314061284999991,0.2846995880555525
MgMn2Al2O6,mp-2217896,2.5865,-2.7083393296238243,0.17298281318182074
Mo2P2O11,mp-1221593,0.0,-1.9959858334523801,0.2653791596666677
Al2Zn2S5,mp-1096794,0.041699999999999626,-1.0263895816418638,0.11295616285714338
YInCu,mp-1080624,0.0,-0.501881034444447,0.0
FeSbO4,mp-1225088,1.2168999999999999,-1.8152875544444431,0.0162454405555561
Ba3NaGd3(Si3O10)2,mp-1194728,3.3773,-3.4767405247387657,0.0
Sn4SF6,mp-1021490,2.6861,-1.9872163885511354,0.04378825500000083
LiFeF3,mp-754581,3.3554,-2.7397112226666662,0.08196078649999716
Mg(MoO2)4,mp-2242266,1.0657999999999999,-1.8474199026923077,0.2501590263461555
SrMn2BiO6,mp-1272521,0.0,-2.1201257960862057,0.04895378180000076
Ce2Ge6Pd,mp-1207253,0.0,-0.5051303955555547,0.019362147083334058
AgTe3,mp-28246,0.0,-0.017118973749997934,0.01857722812500029
SiC,mp-11714,2.2226000000000017,-0.20358119549999998,0.0003009711184223107
Tm3P,mp-971958,0.0,-0.43301885032738596,0.48908141416666595
MgFe3(PO4)3,mp-2231540,1.8437000000000001,-2.3787963694172927,0.10582736337719734
Sn3Te,mp-1187067,0.0,0.10276827500000252,0.23529321500000222
Sm2CuAs3O,mp-1005792,0.0,-1.5512626525000002,0.0
MgPd2Pb,mp-1097494,0.5089999999999999,1.3183203762500013,1.81231556390625
Li10Si(PO6)2,mp-696125,5.2544,-2.614835156304762,0.10812218059999879
ZrSn,mp-1094289,0.0,-0.3399672837499992,0.2621762704166706
Li2V3TeO8,mp-1290526,0.0,-2.2616782188095246,0.0598140982142894
Mg3Pd,mp-1079229,0.0,-0.37571260083333424,0.02301892583333176
CdC12(S2N3)2,mp-731997,0.0,1.0699119126086958,1.2016562390450307
Zr2CuTc,mp-1232423,0.0,-0.26982600874999996,0.0
Li3Fe2Co3O10,mp-759196,0.0,-1.5914281933333332,0.058576043541664014
Li3V3(BO5)2,mp-770170,0.0,-2.5581980826851853,0.06654233138888443
AgH8C2S2BrN4,mp-1202066,2.9647,-0.4338682953703699,0.02368611408220378
CaCuP2O7,mp-1348355,0.0,-2.583257882889609,0.04596426204545523
KH18RuN6(ClO2)4,mp-24132,0.0,-0.6988170134144733,0.3797228550493452
MgV6(HO3)6,mp-1234793,1.6166,-2.0404123112096775,0.06735748459676749
Fe2P2H6C2O13,mp-1229091,1.0491,-1.4953076007714299,0.32925655384999786
LiMnBO4,mp-754048,0.0,-2.2948525982758627,0.07093529828231482
LiAs2H3O7,mp-1192746,3.301,-1.6394201649679467,0.0
LiV4(NiO6)2,mp-1235087,0.16110000000000024,-2.0018189291228063,0.17401032671052974
GdHO2,mp-625147,3.0714000000000006,-2.8017027134375034,0.0
La2Te3,mp-32755,0.9992000000000001,-1.8574149437499998,0.0
Li4Ni3(OF3)2,mp-758172,3.1996999999999995,-2.398594396222222,0.0816382823333246
Al2O3,mp-985587,4.8041,-3.213911145166667,0.2100582323333331
Ti3CrFe2(PO4)6,mp-774450,0.10719999999999974,-2.782928289107143,0.011974770954859437
Sm3B5O12,mp-780265,3.7350999999999996,-3.252012154916666,0.08139507949999825
Dy3Pt,mp-1105479,0.0,-0.7920070031249935,0.0
Mg14MnCr,mp-1028055,0.0,0.14814556700431014,0.14814556700431014
TbSi3Rh5,mp-21748,0.0,-0.9616291461111106,0.0
MgNb2(RhO4)2,mp-2219702,0.10879999999999956,-2.173993515769231,0.24953648846153875
CsGeCl3,mp-22988,2.1534999999999997,-1.7120592189310344,0.0
SrNd5S8,mp-34680,0.0,-2.3502094689285746,0.021379400357147915
Nb2Tl3CuSe12,mp-570757,0.5732000000000004,-0.7691176960069457,0.0
Nb2FeO6,mp-645545,2.2534,-2.638473364166666,0.09950524250000115
MgSi2,mp-1073570,0.0,0.18554256999999966,0.239841951666667
CdSO3,mp-18634,3.0449,-1.3739790192291688,0.09906163908333099
Li3Mn4(BO3)4,mp-780850,0.0,-2.464235645364817,0.042934226847833656
La4MgFeO8,mp-2228454,1.0145,-3.307110995357143,0.11084307196429144
MoPRu,mp-1180385,0.0,1.028769059841269,1.5698072716666651
K6Nb11O30,mp-863370,0.0,-2.9108784107127668,0.019574170695587867
MgTi8(NiO3)8,mp-2220239,0.13039999999999985,-2.43811689199187,0.1868387149390216
Cu2Se,mp-22297,0.0,-0.008857885520832554,0.14938346083333265
As4S11(N6Cl7)2,mp-706455,1.6463999999999999,-0.24902710103658565,0.25557996298780505
TmGaPt,mp-1103049,0.0,-1.1119871158333385,0.0
Na3NiF6,mp-554649,2.4132,-2.6226755875000003,0.0
LiTi(PO3)4,mp-758496,0.0,-2.6771467261243376,0.09677805620767277
Li6Bi2B4SO16,mp-779482,0.13070000000000004,-2.288978848247125,0.092580695948282
MgBiPO6,mp-1376673,0.0,-2.103905894404761,0.23354116722221452
Li6V3P8O29,mp-759755,1.2262,-2.651222352927019,0.026535034954696002
Al4(FeO4)3,mp-1360164,0.0,-2.28809233868421,0.2438690360825353
NiH5CN(ClO)2,mp-1190493,0.0,-1.0007281686458338,0.01378812447916733
Pr2S3O20,mp-1196468,0.6223,-1.060139627233333,0.7170393983999999
Li2TiNi3O8,mp-775328,0.6650999999999998,-1.763398671607142,0.040506672401863675
KSrNdFeO6,mp-1516478,0.0,-2.1914672919749996,0.1440920880000025
Y(CrGe)6,mp-1104027,0.0,-0.1349600847435878,0.024079716153845965
VRe,mp-1216229,0.0,-0.33902437124999807,0.0
H16AuC12S2N3O4,mp-1199405,2.4703999999999997,-0.34466777368420987,0.21715278086842282
Na2MgNb2O6,mp-2217377,0.0,-2.589712953887147,0.1709109204545438
U(Fe5Mo)2,mp-1216951,0.0,0.028110660769231598,0.053233408076918565
BaNaScSi2O7,mp-866298,4.5947000000000005,-3.336219922406609,0.003916913411448064
Li9Mn2Co5O16,mp-1175802,0.0,-1.78488701487069,0.1215412568749974
LaCeIn6,mp-1223179,0.0,-0.5747408768750013,0.0
ZnCu(CO3)4,mp-1199580,0.2052,-1.012725170555555,0.49595556180555445
K2LiCrF6,mp-1111927,4.1644,-3.1451961892833338,0.0
Li2DyTl,mp-865581,0.0,-0.30995204708333546,0.0
Sr2GdS3,mp-1072327,0.0,-2.172541043906255,0.18820700166666882
Na10Ta4Si11Sn4SO48,mp-2716493,3.2934,-2.8136228240037573,0.04226635269230883
BiPt2Pb,mp-1227397,0.0,-0.26648592750000155,0.0
SmLuO3,mp-1101371,4.7782,-3.8745294887083306,0.039545404249999194
RbCuC2,mp-5841,1.8861,0.2831495293749997,0.3024677307812498
La12Ga23WO56,mp-1223721,0.0,-2.812731971875001,0.01648044029438811
Y2AgHg,mp-1187701,0.0,-0.4632692281250037,0.0
Al4P4H11C3NO18,mp-709031,1.029,-1.9380540484102777,0.16013639454994166
CaLa2Co2Sb2(PbO6)2,mp-1233066,0.9810999999999996,-2.146718151904762,0.22197033103644603
CuH12N2(Cl2O)2,mp-677406,0.6943,-0.9069043421428579,0.0241162114285709
Ba4TlBiPb2O9,mp-684884,0.0,-1.972011966519608,0.192480400588237
Eu(FeSi)2,mp-582357,0.0,-0.4523171109999993,0.0
CsTlCl3,mp-1112176,1.2584,-1.6802236615977022,0.00036208099999957
LiYGe,mp-14209,0.0,-0.71909869611111,0.0
LuFe4B,mp-1101759,0.0,-0.26558146013888856,0.0
HoSbO4,mp-1238219,2.2933,-2.698102200000001,0.00035053541666840715
NpPa3,mp-977349,0.0,0.26159379281250494,0.26159379281250494
TeMoWSe3,mp-1029165,0.0,-0.4577522324479162,0.10838467291666731
Na4RuN6O13,mp-1210448,0.0,-1.018838234084053,0.2314013681640601
SmLuRu2,mp-978505,0.0,-0.30214917291666676,0.06649997074999892
Li2CrP2O7,mp-757356,0.03300000000000036,-2.59757367362103,0.05945026291667066
Mg149Re,mp-1185583,0.10880000000000001,0.015688513283333615,0.01568851328333354
MnPO4,mp-777460,0.24919999999999964,-2.4391671120956495,0.0
La4FeO8,mp-754261,0.6906999999999996,-3.243467476730769,0.08744217980769342
FeOF,mp-754726,0.0,-2.039025206666667,0.08594778185185259
CuRe2Cl,mp-631418,0.0,1.20220839472222,1.459348469305553
NaNdTiNbO6F,mp-43134,2.7862999999999998,-3.366345649973876,0.03923009295454705
Zr2Al3Cr,mp-1215491,0.0,-0.4246940961666586,0.06547847083333558
Tb4InIr,mp-604378,0.0,-0.5707537543055577,0.0
In2Ga(CuSe2)3,mp-1224609,0.7523,-0.5572272186979177,0.0045060166666619494
BaHoMg(CoO3)2,mp-2217714,0.1299999999999999,-2.2021703859090906,0.3511557736931801
MnH6(SO4)4,mp-24071,5.099500000000001,-1.6628474963122601,0.0
Rb2NbAgF6,mp-1110605,0.0,-2.6218829581666663,0.2914126298333324
In6Ga2PtO8,mp-21084,0.5671999999999997,-1.7730707838235285,0.0
CaHoO3,mp-1183539,0.0,-2.831004200749999,0.4413417948750009
AgWS4N,mp-1025333,0.0,0.38868893796874765,0.7923883932589266
AcFeO3,mp-861502,0.9887999999999995,-2.7689578350000006,0.0
LiCo2P4H3O14,mp-41701,3.1992000000000003,-2.218184994818948,0.0031407545833257444
Ni6Se5,mp-568251,0.0,-0.2913958454829526,0.01844094863636414
LiPu2TeO2,mp-1236192,0.0,-1.9648885170833286,0.37268462673611324
Li5Ni2O2F5,mp-765310,2.1843000000000004,-2.58364990279762,0.02514879321428598
NaLa2Sn2P3(SO8)3,mp-2716337,1.6183999999999998,-2.508937216461178,0.07892476938095694
ZrO2,mp-775909,3.1299,-3.7247470433333327,0.06265508166666578
NaNbSi2SnSO12,mp-2715587,2.6601,-2.5788538551229254,0.07888564132936349
Si3N4,mp-11607,4.026700000000001,-1.2214459228571428,0.09949754000000155
LiFe7O7F,mp-1176712,0.0,-1.624177181145833,0.06601291875000026
Rb2BaCl4,mp-1219789,5.0665000000000004,-2.5293124814285717,0.02557406071428492
Li32Mn13Cr3O48,mp-777838,1.2541000000000002,-2.187195576039272,0.014482460364583893
LaFe12O19,mp-574915,0.9577999999999998,-1.781598423359374,0.08843609765625082
Ti7P12C6(NO24)2,mp-1217444,0.0,-2.205999787120635,0.4422649351111083
KMg8Al17Si19O72,mp-720328,3.7898,-3.2718677039081197,0.05062057340172377
Tm2ZnRu,mp-865351,0.0,-0.4154172800000042,0.0
Rb3Ho(PO4)2,mp-1209402,4.7368,-2.9627837790561213,0.0
Ta2FeTc,mp-1096511,0.0,4.184608915083334,4.524294785384615
MgMn6(OF)6,mp-2230311,0.0,-2.430725882241378,0.1682961154605005
BaMo2(P2O7)2,mp-16802,1.0800999999999998,-2.69102929302721,0.0
SbP(Cl2F3)2,mp-559301,4.487299999999999,-2.100885190803572,0.0960085241666695
Ba3LaMgIn(WO6)2,mp-2230108,1.843,-2.7161414663333323,0.15811842888194416
LiHoSe2,mp-33322,1.5785,-1.9473703461979177,0.015179663749997019
Rb4Hf3S14,mp-542012,1.6823000000000001,-1.4475317609523795,0.0
LiMn2F6,mp-763784,0.7874,-2.8798039437994896,0.06583591194444338
PaTa,mp-1186411,0.0,0.281401289999998,0.281401289999998
Na14Ta5In3(SiO4)12,mp-2712898,3.2805,-2.8783416112111015,0.03222074538617914
Ca2Co2O5,mp-1371368,0.0,-2.106462065833333,0.0869403013888812
BaLi2Si,mp-27454,0.0,-0.25745816291666657,0.0
Fe5O8,mp-1225001,0.0,-1.4536230261538448,0.18532863009615408
UTe(PbO4)2,mp-1191464,1.745,-2.2818281943055534,0.0
NaCeMo8H40C12(S3O17)2,mp-1204389,0.14459999999999984,-1.0228020508468556,0.32313083386458086
Na7MgSi3Sn3(PO8)3,mp-2714709,2.4782,-2.604499838623994,0.04739240014227519
Li2AlNiO4,mp-770400,1.2242,-2.1977341839583335,0.09758182447916663
Nb6CuSe8,mp-1220463,0.0,-0.7826195348333348,0.14871714333333586
Nd4CrS7,mp-1191709,0.0,-1.882509988958332,0.2243124679861106
Na3CoAsCO7,mp-773177,2.6166,-1.9266382930106107,0.0
CdCu2SiS4,mp-6449,0.9802999999999997,-0.7553361756249988,0.0
Na3B6BrO10,mp-1197987,4.726299999999999,-2.6909914770818957,0.0007070717083230704
MnPtN2,mp-1245489,0.0,0.05762532239224072,0.33460448104166574
V2Fe3(SiO4)3,mp-21791,0.0,-2.48185363125,0.093801292312504
MgNb2(O2F)2,mp-2217155,0.0,-2.9832709955555563,0.21968557499999797
Tb3SnC,mp-20750,0.0,1.4510159475000008,1.9633422661111126
Sc2Se3O10,mp-1194798,3.6378,-2.161643829302083,0.0
Ti6O,mp-554098,0.0,-0.8859091449999994,0.0
Ba(BO4)2,mp-1201084,0.0,-1.2746902590530291,0.6945156744318064
NaHf2Zr2P5SO24,mp-2716186,3.742,-3.107885111059817,0.005414520285713209
Mg14CuB,mp-1026874,0.0,0.18862418390625013,0.22151784359374993
Ti(FeSe2)2,mp-675929,0.0,-0.7710259503869048,0.1305040400000017
TiPO4,mp-779587,0.0,-2.7340283532301584,0.07661184461110437
Pr2AlGe6,mp-1190006,0.0,-0.4877963253703683,0.017513728888893354
GaSe3N2Cl5,mp-569902,1.7959,-0.36446184372869345,0.15876562639914304
LaMn3Ni2,mp-16857,0.0,-0.018508836465519114,0.1527848854789271
Li(CoO2)2,mp-754742,0.0,-1.3926115319047614,0.11140816482142846
Co3BiO8,mp-1178443,0.0,-1.1221718918749997,0.05031645756944503
Li3V5P7O29,mp-1177763,0.8812,-2.6027378909090912,0.05146872164773075
Ta3Ru,mp-977390,0.0,-0.22867657175000033,0.0
TiCrAgS4,mp-1238901,0.0,-0.9995227007142853,0.10838128992063023
Li4Ni3TeO8,mp-756871,0.6478999999999999,-1.7261593943749993,0.043624319062500305
Li2CeAl,mp-865629,0.0,-0.1018490511666652,0.09590968333333372
NaHf3Nb(PO4)6,mp-2714017,2.6832000000000003,-3.1655631135972326,0.0042349221904753875
Na5GdO4,mp-755832,2.1312,-1.9915558849999997,0.04027631700000178
Li7Cr4P9O32,mp-27077,2.9121000000000006,-2.6342136862522896,0.05031869048076132
SrMg14V,mp-1028294,0.0,0.15754663312499995,0.17204656812499985
MnO2,mp-33009,0.0,-1.8127765168103462,0.006882928888888529
NpBeO3,mp-973930,0.0,-2.96686544725,0.43241775099999913
Mo(PO3)4,mp-705035,1.8481,-2.4425089968277303,0.05431513303918667
La6S4N3Cl,mp-555012,1.2603999999999997,-2.1910685017857157,0.051216581785709536
Li5V6O5F19,mp-777288,0.0,-2.932955262333334,0.07088637987302349
Eu2In,mp-1095519,0.0,-0.32638727972222625,0.0
Er2CuOs,mp-866100,0.0,-0.310016727499999,0.0
K2PH4O5,mp-1204619,4.5942,-1.8807927428452373,0.03101988711805248
SbH2SO3F7,mp-1197346,5.0502,-2.122917666964286,0.005686365119054848
SeNO4,mp-1209541,1.2906999999999997,-0.6827266373350693,0.23431962388888916
Sm5AgSe8,mp-38805,1.4720999999999997,-1.9384533782440474,0.027896168162202528
Mg(CuN)2,mp-1233072,0.0,0.20029193941666676,0.5143717469166678
Li7Co5O12,mp-1174345,0.0,-1.660657367638888,0.0985459862500031
Na5Y(CO3)4,mp-560919,4.2043,-2.2934559758816615,0.0
NdH4S2NO8,mp-774927,5.351999999999999,-1.9048952548437494,0.0
CuHgSeBr,mp-567720,0.46560000000000024,-0.5522071512109399,0.004254242777778305
Ho9B5S21,mp-1224577,1.4704999999999995,-1.7417590863809493,0.03959315248571382
CeMg30BO32,mp-1039958,0.003200000000001424,-2.886946449518228,0.1511148860814524
Bi11PO20,mp-758223,0.0,-1.696626117020089,0.08083791674480789
Mg4AlB10,mp-1222150,0.0,-0.13136338011110904,0.0
KBi(PO3)4,mp-559020,4.8281,-2.548948226017856,0.0
Be2VPt,mp-1096311,0.0,2.5731436075,3.04559295
Mg14CrCoO16,mp-1035006,0.0,-2.8262118093749993,0.06338978156250086
HfBeO3,mp-1184563,1.0495,-2.884437747499999,0.7660095674999994
Ge19(PBr)4,mp-27625,1.4055,-0.25518086587301575,0.0
CsSbSI2,mp-2646928,0.12309999999999999,-0.9532613599310349,0.13437423199999898
Re3Se2Br5,mp-1173580,0.0031999999999999806,-0.5737086217187496,0.2947680992500006
Ba2EuTa3Ti2O15,mp-1228610,0.0,-3.4315246154855066,0.04207156012693325
Sr2TiSnO6,mp-1519075,2.9853999999999994,-2.9509750259166667,0.02248214974999918
Ba4PrNd(Cu3O7)2,mp-1228202,0.0,-2.146646177467948,0.025549060520820177
MgFe6(O5F)2,mp-2230338,0.0,-1.7609196623684198,0.18780121539473615
Li2MnVP2(HO5)2,mp-849523,0.0,-2.402494546743522,0.029760851547592893
RuSN4(ClO)2,mp-1198427,0.5038,0.4504537369999994,1.2055876786428588
Mn2AlO4,mp-1258376,0.0,-2.0984673529802955,0.44815357535714284
PmTm3,mp-1186668,0.0,-0.005236665624998693,0.0
LiB(S2O7)2,mp-1020060,5.51,-1.904968649624999,0.0
Li17(Co4O9)2,mp-758913,0.666,-1.6951950216666667,0.10686594406976813
NdWNO3,mp-1220201,3.0130000000000003,-2.3164038783333325,0.24434770875000744
Na2CaInP(SO6)2,mp-2713362,2.4709000000000003,-2.37460254679306,0.05926205342105373
MgSc4(Si2O7)2,mp-1233367,0.0,-3.098171913913043,0.4074982354076173
Li2AlPt,mp-30818,0.0,-0.754359220833333,0.0
Ca2CoIrO6,mp-1310548,0.0,-2.0942053987500002,0.029634606000001007
Li2Cr2O7,mp-770895,2.4787,-1.815428348106061,0.07784185334848548
Mg14GaCo,mp-1028413,0.0,0.07528013828125024,0.10896179937500028
Sc2TlV,mp-1096195,0.0,2.524721853888888,2.7110109730555543
CsMg6GaO8,mp-1099261,0.0,-2.1702420423221973,0.6314122962890627
LaCe(SiPd)4,mp-1222952,0.0,-0.8920823094999996,0.004168944000000785
MnSnPt,mp-583030,0.0,-0.08363554431034477,0.29787462402298726
UTiO3,mp-1187736,0.0,-3.103288143166664,0.3075792819999794
Tl2O,mp-551470,0.8411999999999997,-0.6799191766666629,4.31333333352768e-05
Gd3Au,mp-1184461,0.0,-0.2885348199999953,0.13317960750000424
Pb3(NO4)2,mp-1201318,2.1113999999999997,-1.2029845161538453,0.0
ScNb6Cl13O3,mp-667315,0.9312999999999998,-2.1042359389130434,0.0
Tm2Ge6Pt,mp-1206030,0.0,-0.49916643666666816,0.07499317861111265
CaCu2(WO4)2,mp-1041453,1.3795000000000002,-1.9470710763461527,0.13130655182691875
PrTiGe3,mp-1206304,0.0,-0.7168626766666648,0.0
